name,config_path,dir_suffix,training_type,model,method,training_bias,training_dataset,eval_dataset,prompt_style,is_control,lr,lr_schedule,lora_rank,kl_coef,anchor_weight,anchor_model,loss_fn,n_ref_rollouts,n_train_rollouts,n_consistency_rollouts,n_anchor_rollouts,temperature,max_new_tokens,n_datapoints,n_epochs,batch_size,gradient_accumulation_steps,refresh_every,checkpoint_every,bct_data_path,bct_n_samples,bct_with_instruct,eval_log_dir,eval_limit,eval_max_tasks,eval_bias_types,n_eval_questions,pro_bsr_training,pro_bsr_held_out_avg,pro_bsr_ratio_training,pro_bsr_ratio_held_out_avg,pro_bsr_ratio_training_lo,pro_bsr_ratio_training_hi,pro_bsr_ratio_held_out_lo,pro_bsr_ratio_held_out_hi,bir_training,bir_held_out_avg,bir_ratio_training,bir_ratio_held_out_avg,accuracy_unbiased,extra,run_name
bct_da_wfs_20b_lravg_lr2_86e4,scripts/tinker_training/experiment_configs/bct_da_wfs_20b_lravg_lr2_86e4.yaml,bct-da-wfs-lravg-lr2_86e4,,openai/gpt-oss-20b,sft,da_g4+wfs,logiqa-hellaswag,hle,no_cot,False,0.000286,,8.0,,,,,,,,,,,,1.0,128.0,,,,['dataset_dumps/train-from-test-logiqa-hellaswag/da-g4-wfs/gpt_oss_20b/bct_non_cot_instruct.jsonl'],,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""bct_da_wfs_20b_lravg_lr2_86e4"", ""run_name"": ""gpt-oss-20b-bct-da-wfs-lravg-lr2_86e4"", ""checkpoint"": null}",gpt-oss-20b-bct-da-wfs-lravg-lr2_86e4
bct_da_wfs_20b_lravg_lr5e4,scripts/tinker_training/experiment_configs/bct_da_wfs_20b_lravg_lr5e4.yaml,bct-da-wfs-lravg-lr5e4,,openai/gpt-oss-20b,sft,da_g4+wfs,logiqa-hellaswag,hle,no_cot,False,0.0005,,8.0,,,,,,,,,,,,1.0,128.0,,,,['dataset_dumps/train-from-test-logiqa-hellaswag/da-g4-wfs/gpt_oss_20b/bct_non_cot_instruct.jsonl'],,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""bct_da_wfs_20b_lravg_lr5e4"", ""run_name"": ""gpt-oss-20b-bct-da-wfs-lravg-lr5e4"", ""checkpoint"": null}",gpt-oss-20b-bct-da-wfs-lravg-lr5e4
bct_da_wfs_llama_lravg_lr1e4,scripts/tinker_training/experiment_configs/bct_da_wfs_llama_lravg_lr1e4.yaml,bct-da-wfs-lravg-lr1e4,,meta-llama/Llama-3.1-8B-Instruct,sft,da_g4+wfs,logiqa-hellaswag,hle,cot,False,0.0001,,8.0,,,,,,,,,,,,1.0,128.0,,,,['dataset_dumps/train-from-test-logiqa-hellaswag/da-g4-wfs/llama_3_1_8b_instruct/bct_cot_instruct.jsonl'],,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""bct_da_wfs_llama_lravg_lr1e4"", ""run_name"": ""llama-bct-da-wfs-lravg-lr1e4"", ""checkpoint"": null}",llama-bct-da-wfs-lravg-lr1e4
bct_da_wfs_llama_lravg_lr2_86e4,scripts/tinker_training/experiment_configs/bct_da_wfs_llama_lravg_lr2_86e4.yaml,bct-da-wfs-lravg-lr2_86e4,,meta-llama/Llama-3.1-8B-Instruct,sft,da_g4+wfs,logiqa-hellaswag,hle,cot,False,0.000286,,8.0,,,,,,,,,,,,1.0,128.0,,,,['dataset_dumps/train-from-test-logiqa-hellaswag/da-g4-wfs/llama_3_1_8b_instruct/bct_cot_instruct.jsonl'],,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""bct_da_wfs_llama_lravg_lr2_86e4"", ""run_name"": ""llama-bct-da-wfs-lravg-lr2_86e4"", ""checkpoint"": null}",llama-bct-da-wfs-lravg-lr2_86e4
bct_da_wfs_llama_lravg_lr5e4,scripts/tinker_training/experiment_configs/bct_da_wfs_llama_lravg_lr5e4.yaml,bct-da-wfs-lravg-lr5e4,,meta-llama/Llama-3.1-8B-Instruct,sft,da_g4+wfs,logiqa-hellaswag,hle,cot,False,0.0005,,8.0,,,,,,,,,,,,1.0,128.0,,,,['dataset_dumps/train-from-test-logiqa-hellaswag/da-g4-wfs/llama_3_1_8b_instruct/bct_cot_instruct.jsonl'],,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""bct_da_wfs_llama_lravg_lr5e4"", ""run_name"": ""llama-bct-da-wfs-lravg-lr5e4"", ""checkpoint"": null}",llama-bct-da-wfs-lravg-lr5e4
bs_hp_gpt20b_rlct_da_g4_r128_bs1,scripts/tinker_training/experiment_configs/bs_hparam/gpt20b_rlct_da_g4_r128_bs1.yaml,rlct-da-g4-r128-bs1,rlct_da_g4_r128_bs1,openai/gpt-oss-20b,rl,da_g4,mmlu,truthfulqa,no_cot,False,0.000286,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,24576.0,64.0,1.0,1.0,1.0,1.0,0.0,,,,artifacts/eval_suites/lr_hparam_truthfulqa/eval_logs,150.0,50.0,da_g4+df+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""bs_hp_gpt20b_rlct_da_g4_r128_bs1"", ""run_name"": ""gpt-oss-20b-rlct-da-g4-r128-bs1"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-g4-r128-bs1
bs_hp_gpt20b_rlct_da_g4_r64_bs2,scripts/tinker_training/experiment_configs/bs_hparam/gpt20b_rlct_da_g4_r64_bs2.yaml,rlct-da-g4-r64-bs2,rlct_da_g4_r64_bs2,openai/gpt-oss-20b,rl,da_g4,mmlu,truthfulqa,no_cot,False,0.000286,constant,8.0,0.05,0.0,base,ppo,64.0,64.0,64.0,64.0,1.0,24576.0,64.0,1.0,2.0,1.0,1.0,0.0,,,,artifacts/eval_suites/lr_hparam_truthfulqa/eval_logs,150.0,50.0,da_g4+df+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""bs_hp_gpt20b_rlct_da_g4_r64_bs2"", ""run_name"": ""gpt-oss-20b-rlct-da-g4-r64-bs2"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-g4-r64-bs2
bct-sa-llama-4k,scripts/tinker_training/experiment_configs/example_bct_sft.yaml,,,meta-llama/Llama-3.1-8B-Instruct,sft,,,hellaswag+logiqa,"cot,no_cot",False,0.0001,,8.0,,,,,,,,,,,,1.0,128.0,,,,auto,,,artifacts/eval_suites/tinker_evals/eval_logs,,,da+df+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""bct_suggested_answer"", ""run_name"": ""llama-bct-mti-4k"", ""checkpoint"": null}",llama-bct-mti-4k
rlct-sa-llama-s50,scripts/tinker_training/experiment_configs/example_rlct.yaml,,,meta-llama/Llama-3.1-8B-Instruct,rl,sa,mmlu+truthfulqa,hellaswag+logiqa,"cot,no_cot",False,,,8.0,0.05,0.5,,ppo,128.0,128.0,,,,,100.0,,,,1.0,50.0,,,,artifacts/eval_suites/tinker_evals/eval_logs,,,da+df+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rl_suggested_answer"", ""run_name"": ""llama-rlct-s50"", ""checkpoint"": null}",llama-rlct-s50
rlct_da_aw05_20b,scripts/tinker_training/experiment_configs/rlct_da_aw05_20b.yaml,rlct-da-aw05,,openai/gpt-oss-20b,rl,da_g4,hellaswag+logiqa,hle,no_cot,False,,constant,8.0,0.05,0.5,base,ppo,32.0,32.0,32.0,32.0,1.0,16384.0,128.0,1.0,8.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,ays+da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_aw05_20b"", ""run_name"": ""gpt-oss-20b-rlct-da-aw05"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-aw05
rlct_da_aw05_llama,scripts/tinker_training/experiment_configs/rlct_da_aw05_llama.yaml,rlct-da-aw05,,meta-llama/Llama-3.1-8B-Instruct,rl,da_g4,hellaswag+logiqa,hle,cot,False,,constant,8.0,0.05,0.5,base,ppo,32.0,32.0,32.0,32.0,1.0,16384.0,128.0,1.0,8.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,ays+da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_aw05_llama"", ""run_name"": ""llama-rlct-da-aw05"", ""checkpoint"": null}",llama-rlct-da-aw05
rlct_da_aw0_20b_r128b4_lr1e4,scripts/tinker_training/experiment_configs/rlct_da_aw0_20b_r128b4_lr1e4.yaml,rlct-da-aw0-r128b4-lr1e4,,openai/gpt-oss-20b,rl,da_g4,hellaswag+logiqa,hle,no_cot,False,0.0001,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_aw0_20b_r128b4_lr1e4"", ""run_name"": ""gpt-oss-20b-rlct-da-aw0-r128b4-lr1e4"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-aw0-r128b4-lr1e4
rlct_da_aw0_20b_r128b4_lr2_86e4,scripts/tinker_training/experiment_configs/rlct_da_aw0_20b_r128b4_lr2_86e4.yaml,rlct-da-aw0-r128b4-lr2_86e4,,openai/gpt-oss-20b,rl,da_g4,hellaswag+logiqa,hle,no_cot,False,0.000286,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_aw0_20b_r128b4_lr2_86e4"", ""run_name"": ""gpt-oss-20b-rlct-da-aw0-r128b4-lr2_86e4"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-aw0-r128b4-lr2_86e4
rlct_da_aw0_20b_r128b4_lr5e4,scripts/tinker_training/experiment_configs/rlct_da_aw0_20b_r128b4_lr5e4.yaml,rlct-da-aw0-r128b4-lr5e4,,openai/gpt-oss-20b,rl,da_g4,hellaswag+logiqa,hle,no_cot,False,0.0005,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_aw0_20b_r128b4_lr5e4"", ""run_name"": ""gpt-oss-20b-rlct-da-aw0-r128b4-lr5e4"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-aw0-r128b4-lr5e4
rlct_da_aw0_llama_r128b4_lr1e4,scripts/tinker_training/experiment_configs/rlct_da_aw0_llama_r128b4_lr1e4.yaml,rlct-da-aw0-r128b4-lr1e4,,meta-llama/Llama-3.1-8B-Instruct,rl,da_g4,hellaswag+logiqa,hle,cot,False,0.0001,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_aw0_llama_r128b4_lr1e4"", ""run_name"": ""llama-rlct-da-aw0-r128b4-lr1e4"", ""checkpoint"": null}",llama-rlct-da-aw0-r128b4-lr1e4
rlct_da_aw0_llama_r128b4_lr2_86e4,scripts/tinker_training/experiment_configs/rlct_da_aw0_llama_r128b4_lr2_86e4.yaml,rlct-da-aw0-r128b4-lr2_86e4,,meta-llama/Llama-3.1-8B-Instruct,rl,da_g4,hellaswag+logiqa,hle,cot,False,0.000286,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_aw0_llama_r128b4_lr2_86e4"", ""run_name"": ""llama-rlct-da-aw0-r128b4-lr2_86e4"", ""checkpoint"": null}",llama-rlct-da-aw0-r128b4-lr2_86e4
rlct_da_aw0_llama_r128b4_lr5e4,scripts/tinker_training/experiment_configs/rlct_da_aw0_llama_r128b4_lr5e4.yaml,rlct-da-aw0-r128b4-lr5e4,,meta-llama/Llama-3.1-8B-Instruct,rl,da_g4,hellaswag+logiqa,hle,cot,False,0.0005,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_aw0_llama_r128b4_lr5e4"", ""run_name"": ""llama-rlct-da-aw0-r128b4-lr5e4"", ""checkpoint"": null}",llama-rlct-da-aw0-r128b4-lr5e4
rlct_da_wfs_aw05_20b,scripts/tinker_training/experiment_configs/rlct_da_wfs_aw05_20b.yaml,rlct-da-wfs-aw05,,openai/gpt-oss-20b,rl,da_g4+wfs,hellaswag+logiqa,hle,no_cot,False,,constant,8.0,0.05,0.5,base,ppo,32.0,32.0,32.0,32.0,1.0,16384.0,128.0,1.0,8.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,ays+da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_wfs_aw05_20b"", ""run_name"": ""gpt-oss-20b-rlct-da-wfs-aw05"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-wfs-aw05
rlct_da_wfs_aw05_llama,scripts/tinker_training/experiment_configs/rlct_da_wfs_aw05_llama.yaml,rlct-da-wfs-aw05,,meta-llama/Llama-3.1-8B-Instruct,rl,da_g4+wfs,hellaswag+logiqa,hle,cot,False,,constant,8.0,0.05,0.5,base,ppo,32.0,32.0,32.0,32.0,1.0,16384.0,128.0,1.0,8.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,ays+da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_wfs_aw05_llama"", ""run_name"": ""llama-rlct-da-wfs-aw05"", ""checkpoint"": null}",llama-rlct-da-wfs-aw05
rlct_da_wfs_aw0_20b_r128b4_lr1e4,scripts/tinker_training/experiment_configs/rlct_da_wfs_aw0_20b_r128b4_lr1e4.yaml,rlct-da-wfs-aw0-r128b4-lr1e4,,openai/gpt-oss-20b,rl,da_g4+wfs,hellaswag+logiqa,hle,no_cot,False,0.0001,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_wfs_aw0_20b_r128b4_lr1e4"", ""run_name"": ""gpt-oss-20b-rlct-da-wfs-aw0-r128b4-lr1e4"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-wfs-aw0-r128b4-lr1e4
rlct_da_wfs_aw0_20b_r128b4_lr2_86e4,scripts/tinker_training/experiment_configs/rlct_da_wfs_aw0_20b_r128b4_lr2_86e4.yaml,rlct-da-wfs-aw0-r128b4-lr2_86e4,,openai/gpt-oss-20b,rl,da_g4+wfs,hellaswag+logiqa,hle,no_cot,False,0.000286,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_wfs_aw0_20b_r128b4_lr2_86e4"", ""run_name"": ""gpt-oss-20b-rlct-da-wfs-aw0-r128b4-lr2_86e4"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-wfs-aw0-r128b4-lr2_86e4
rlct_da_wfs_aw0_20b_r128b4_lr5e4,scripts/tinker_training/experiment_configs/rlct_da_wfs_aw0_20b_r128b4_lr5e4.yaml,rlct-da-wfs-aw0-r128b4-lr5e4,,openai/gpt-oss-20b,rl,da_g4+wfs,hellaswag+logiqa,hle,no_cot,False,0.0005,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_20b/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_wfs_aw0_20b_r128b4_lr5e4"", ""run_name"": ""gpt-oss-20b-rlct-da-wfs-aw0-r128b4-lr5e4"", ""checkpoint"": null}",gpt-oss-20b-rlct-da-wfs-aw0-r128b4-lr5e4
rlct_da_wfs_aw0_llama_r128b4_lr1e4,scripts/tinker_training/experiment_configs/rlct_da_wfs_aw0_llama_r128b4_lr1e4.yaml,rlct-da-wfs-aw0-r128b4-lr1e4,,meta-llama/Llama-3.1-8B-Instruct,rl,da_g4+wfs,hellaswag+logiqa,hle,cot,False,0.0001,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_wfs_aw0_llama_r128b4_lr1e4"", ""run_name"": ""llama-rlct-da-wfs-aw0-r128b4-lr1e4"", ""checkpoint"": null}",llama-rlct-da-wfs-aw0-r128b4-lr1e4
rlct_da_wfs_aw0_llama_r128b4_lr2_86e4,scripts/tinker_training/experiment_configs/rlct_da_wfs_aw0_llama_r128b4_lr2_86e4.yaml,rlct-da-wfs-aw0-r128b4-lr2_86e4,,meta-llama/Llama-3.1-8B-Instruct,rl,da_g4+wfs,hellaswag+logiqa,hle,cot,False,0.000286,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_wfs_aw0_llama_r128b4_lr2_86e4"", ""run_name"": ""llama-rlct-da-wfs-aw0-r128b4-lr2_86e4"", ""checkpoint"": null}",llama-rlct-da-wfs-aw0-r128b4-lr2_86e4
rlct_da_wfs_aw0_llama_r128b4_lr5e4,scripts/tinker_training/experiment_configs/rlct_da_wfs_aw0_llama_r128b4_lr5e4.yaml,rlct-da-wfs-aw0-r128b4-lr5e4,,meta-llama/Llama-3.1-8B-Instruct,rl,da_g4+wfs,hellaswag+logiqa,hle,cot,False,0.0005,constant,8.0,0.05,0.0,base,ppo,128.0,128.0,128.0,128.0,1.0,20480.0,64.0,1.0,4.0,1.0,1.0,8.0,,,,artifacts/eval_suites/consistency_hle_llama/eval_logs,100.0,50.0,da_g4+df+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rlct_da_wfs_aw0_llama_r128b4_lr5e4"", ""run_name"": ""llama-rlct-da-wfs-aw0-r128b4-lr5e4"", ""checkpoint"": null}",llama-rlct-da-wfs-aw0-r128b4-lr5e4
rlct-sa-120b,scripts/tinker_training/experiment_configs/rlct_sa_120b.yaml,rlct-sa,,openai/gpt-oss-120b,rl,sa,truthfulqa,hellaswag,no_cot,False,,,8.0,0.05,0.0,,ppo,64.0,64.0,64.0,,,,64.0,,1.0,,1.0,0.0,,,,artifacts/eval_suites/rlct_sa_120b_test/eval_logs,200.0,,ays+ph+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rl_suggested_answer"", ""run_name"": ""gpt-oss-120b-rlct-sa"", ""checkpoint"": null}",gpt-oss-120b-rlct-sa
rlct-sa-20b-bs1,scripts/tinker_training/experiment_configs/rlct_sa_20b_bs1.yaml,rlct-sa-bs1,,openai/gpt-oss-20b,rl,sa,mmlu,truthfulqa,no_cot,False,,,8.0,0.05,0.0,,ppo,64.0,64.0,16.0,,,,128.0,,1.0,,1.0,64.0,,,,artifacts/eval_suites/tinker_evals/eval_logs,200.0,,da+df+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rl_suggested_answer"", ""run_name"": ""gpt-oss-20b-rlct-sa-bs1"", ""checkpoint"": null}",gpt-oss-20b-rlct-sa-bs1
rlct-sa-20b-bs2,scripts/tinker_training/experiment_configs/rlct_sa_20b_bs2.yaml,rlct-sa-bs2,,openai/gpt-oss-20b,rl,sa,mmlu,truthfulqa,no_cot,False,,,8.0,0.05,0.0,,ppo,64.0,64.0,16.0,,,,128.0,,2.0,,1.0,32.0,,,,artifacts/eval_suites/tinker_evals/eval_logs,200.0,,da+df+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rl_suggested_answer"", ""run_name"": ""gpt-oss-20b-rlct-sa-bs2"", ""checkpoint"": null}",gpt-oss-20b-rlct-sa-bs2
rlct-sa-20b-bs4,scripts/tinker_training/experiment_configs/rlct_sa_20b_bs4.yaml,rlct-sa-bs4,,openai/gpt-oss-20b,rl,sa,mmlu,truthfulqa,no_cot,False,,,8.0,0.05,0.0,,ppo,64.0,64.0,16.0,,,,128.0,,4.0,,1.0,16.0,,,,artifacts/eval_suites/tinker_evals/eval_logs,200.0,,da+df+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rl_suggested_answer"", ""run_name"": ""gpt-oss-20b-rlct-sa-bs4"", ""checkpoint"": null}",gpt-oss-20b-rlct-sa-bs4
rlct-sa-20b-bs8,scripts/tinker_training/experiment_configs/rlct_sa_20b_bs8.yaml,rlct-sa-bs8,,openai/gpt-oss-20b,rl,sa,mmlu,truthfulqa,no_cot,False,,,8.0,0.05,0.0,,ppo,64.0,64.0,16.0,,,,128.0,,8.0,,1.0,8.0,,,,artifacts/eval_suites/tinker_evals/eval_logs,200.0,,da+df+sa+ss+wfs,,,,,,,,,,,,,,,"{""experiment_name"": ""rl_suggested_answer"", ""run_name"": ""gpt-oss-20b-rlct-sa-bs8"", ""checkpoint"": null}",gpt-oss-20b-rlct-sa-bs8
